"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
123,"PAL","Proficient Auto Logistics Inc","Industrials","Integrated Freight & Logistics","USA",261.05,,9.38,2.18%,183958
124,"SKYX","SKYX Platforms Corp","Industrials","Electrical Equipment & Parts","USA",269.59,,2.37,-2.87%,738868
125,"SPCE","Virgin Galactic Holdings Inc","Industrials","Aerospace & Defense","USA",272.39,,4.31,-4.01%,2346711
126,"YDDL","One and one Green Technologies. Inc","Industrials","Waste Management","Philippines",273.24,,5.06,-0.20%,125956
127,"BNC","CEA Industries Inc","Industrials","Farm & Heavy Construction Machinery","USA",292.10,,6.78,-5.04%,534629
128,"ASPN","Aspen Aerogels Inc","Industrials","Building Products & Equipment","USA",292.57,,3.54,-2.48%,1887684
129,"AIRO","AIRO Group Holdings Inc","Industrials","Aerospace & Defense","USA",296.76,,9.48,-1.15%,438102
130,"RLGT","Radiant Logistics, Inc","Industrials","Integrated Freight & Logistics","USA",298.67,20.45,6.37,-0.47%,120282
131,"KELYA","Kelly Services, Inc","Industrials","Staffing & Employment Services","USA",301.34,,8.50,-2.19%,561381
132,"SPIR","Spire Global Inc","Industrials","Specialty Business Services","USA",307.06,15.80,8.97,-0.88%,326129
133,"QUAD","Quad/Graphics Inc","Industrials","Specialty Business Services","USA",307.55,14.76,6.04,1.51%,188798
134,"ASLE","AerSale Corp","Industrials","Airports & Air Services","USA",312.84,51.32,6.63,-1.04%,263927
135,"ACCO","Acco Brands Corporation","Industrials","Business Equipment & Supplies","USA",323.59,8.35,3.59,0.84%,384699
136,"MTRX","Matrix Service Co","Industrials","Engineering & Construction","USA",328.49,,11.68,-2.67%,187237
137,"MEC","Mayville Engineering Company Inc","Industrials","Metal Fabrication","USA",335.25,28.72,16.50,-2.54%,113758
138,"SMX","SMX (Security Matters) Plc","Industrials","Specialty Business Services","Ireland",348.77,,331.98,135.45%,3906656
139,"TITN","Titan Machinery Inc","Industrials","Industrial Distribution","USA",372.57,,15.94,-1.12%,161880
140,"WNC","Wabash National Corp","Industrials","Farm & Heavy Construction Machinery","USA",377.62,1.53,9.32,0.87%,512166
141,"FCEL","Fuelcell Energy Inc","Industrials","Electrical Equipment & Parts","USA",399.05,,8.37,3.85%,3444901
142,"ORN","Orion Group Holdings Inc","Industrials","Engineering & Construction","USA",409.78,42.56,10.27,-1.06%,239131
143,"CODI","Compass Diversified Holdings","Industrials","Conglomerates","USA",431.10,,5.73,-22.36%,4120311
144,"EAF","GrafTech International Ltd","Industrials","Electrical Equipment & Parts","USA",431.71,,16.72,-2.51%,193975
145,"ADUR","Aduro Clean Technologies Inc","Industrials","Pollution & Treatment Controls","Canada",432.92,,13.88,-0.29%,295371
146,"MTW","Manitowoc Co., Inc","Industrials","Farm & Heavy Construction Machinery","USA",435.23,7.69,12.27,1.15%,218334
147,"UP","Wheels Up Experience Inc","Industrials","Airports & Air Services","USA",436.63,,0.61,-8.31%,2304031
148,"BYRN","Byrna Technologies Inc","Industrials","Aerospace & Defense","USA",447.01,29.35,19.67,2.13%,276969
149,"PANL","Pangaea Logistics Solutions Ltd","Industrials","Marine Shipping","USA",465.21,24.21,7.16,-0.42%,204662
150,"CYRX","CryoPort Inc","Industrials","Integrated Freight & Logistics","USA",477.66,,9.54,-3.44%,495084
151,"ASC","Ardmore Shipping Corp","Industrials","Marine Shipping","Bermuda",480.58,15.19,11.83,-1.09%,449994
152,"SWBI","Smith & Wesson Brands Inc","Industrials","Aerospace & Defense","USA",485.99,49.37,10.96,23.01%,3488723
153,"CMCO","Columbus Mckinnon Corp","Industrials","Farm & Heavy Construction Machinery","USA",492.69,125.92,17.15,0.35%,156540
154,"TWI","Titan International, Inc","Industrials","Farm & Heavy Construction Machinery","USA",525.04,,8.21,-1.20%,432481
155,"RGR","Sturm, Ruger & Co., Inc","Industrials","Aerospace & Defense","USA",534.93,259.27,33.55,4.13%,353789
156,"ABAT","American Battery Technology Company","Industrials","Waste Management","USA",539.38,,4.15,-0.95%,6105639
157,"KFRC","Kforce Inc","Industrials","Staffing & Employment Services","USA",541.69,13.34,29.86,0.44%,246765
158,"SB","Safe Bulkers, Inc","Industrials","Marine Shipping","Monaco",543.36,14.57,5.31,-0.38%,461416
159,"FIP","FTAI Infrastructure Inc","Industrials","Conglomerates","USA",546.58,,4.70,-7.30%,977249
160,"LTBR","Lightbridge Corp","Industrials","Electrical Equipment & Parts","USA",554.84,,17.14,-3.65%,955181
161,"BW","Babcock & Wilcox Enterprises Inc","Industrials","Specialty Industrial Machinery","USA",631.05,,5.68,-15.85%,4434387
162,"NPWR","NET Power Inc","Industrials","Specialty Industrial Machinery","USA",633.10,,2.85,-2.40%,631775
163,"KRNT","Kornit Digital Ltd","Industrials","Specialty Industrial Machinery","Israel",634.59,,14.00,0.36%,149547
164,"NX","Quanex Building Products Corp","Industrials","Building Products & Equipment","USA",635.39,,13.85,1.39%,474668
165,"BKSY","BlackSky Technology Inc","Industrials","Specialty Business Services","USA",658.30,,18.29,-4.99%,855539
166,"EVTL","Vertical Aerospace Ltd","Industrials","Aerospace & Defense","United Kingdom",667.03,,6.77,3.04%,3499506
167,"HTLD","Heartland Express, Inc","Industrials","Trucking","USA",702.45,,9.07,0.78%,428434
168,"KE","Kimball Electronics Inc","Industrials","Electrical Equipment & Parts","USA",718.23,30.90,29.51,0.14%,97781
169,"CRESY","Cresud ADR","Industrials","Conglomerates","Argentina",725.94,5.19,11.49,-1.63%,241003
170,"EH","EHang Holdings Ltd ADR","Industrials","Aerospace & Defense","China",750.98,,14.37,0.35%,530256
171,"MATW","Matthews International Corp","Industrials","Conglomerates","USA",754.81,,24.51,0.04%,165497
172,"SNCY","Sun Country Airlines Holdings Inc","Industrials","Airlines","USA",754.87,13.64,14.32,4.07%,658389
173,"RYI","Ryerson Holding Corp","Industrials","Metal Fabrication","USA",770.13,,23.91,-0.66%,456233
174,"ERII","Energy Recovery Inc","Industrials","Pollution & Treatment Controls","USA",779.75,43.26,14.72,0.27%,333137
175,"FWRD","Forward Air Corp","Industrials","Integrated Freight & Logistics","USA",809.33,,25.90,1.33%,604120
176,"APOG","Apogee Enterprises Inc","Industrials","Building Products & Equipment","USA",809.89,18.45,37.65,0.19%,94086
177,"TH","Target Hospitality Corp","Industrials","Specialty Business Services","USA",822.18,,8.24,6.05%,564660
178,"SWIM","Latham Group Inc","Industrials","Building Products & Equipment","USA",825.92,,7.08,-1.12%,412882
179,"GNK","Genco Shipping & Trading Limited","Industrials","Marine Shipping","USA",835.46,,19.32,1.20%,477548
180,"KODK","Eastman Kodak Co","Industrials","Specialty Business Services","USA",847.36,,8.79,3.66%,3008449
181,"BLDP","Ballard Power Systems Inc","Industrials","Electrical Equipment & Parts","Canada",848.09,,2.82,0.71%,3682150
182,"JBI","Janus International Group Inc","Industrials","Building Products & Equipment","USA",849.61,18.21,6.12,-1.13%,3968433
183,"VLRS","Controladora Vuela Cia De Aviacion ADR","Industrials","Airlines","Mexico",858.30,,7.47,-4.72%,266890
184,"GLDD","Great Lakes Dredge & Dock Corporation","Industrials","Engineering & Construction","USA",874.47,10.85,12.86,-0.23%,366613
185,"RR","Richtech Robotics Inc","Industrials","Specialty Industrial Machinery","USA",884.58,,4.46,-2.83%,47153181
186,"MRTN","Marten Transport, Ltd","Industrials","Trucking","USA",916.29,47.27,11.24,0.45%,549338
187,"VSTS","Vestis Corp","Industrials","Rental & Leasing Services","USA",923.07,,7.00,6.71%,3492628
188,"THH","TryHard Holdings Ltd","Industrials","Specialty Business Services","Japan",925.92,,18.50,0.82%,43255
189,"MEG","Montrose Environmental Group Inc","Industrials","Waste Management","USA",929.38,,26.30,0.88%,353003
190,"DLX","Deluxe Corp","Industrials","Conglomerates","USA",940.21,11.45,20.89,1.21%,158141
191,"RCAT","Red Cat Holdings Inc","Industrials","Aerospace & Defense","USA",957.36,,8.02,-3.61%,4500312
192,"AEBI","Aebi Schmidt Holding AG","Industrials","Farm & Heavy Construction Machinery","Switzerland",976.05,,12.62,0.72%,181372
193,"SERV","Serve Robotics Inc","Industrials","Specialty Industrial Machinery","USA",999.57,,13.42,3.23%,13585515
194,"RDW","Redwire Corporation","Industrials","Aerospace & Defense","USA",1055.31,,6.39,4.07%,6051256
195,"KDK","Kodiak AI Inc","Industrials","Farm & Heavy Construction Machinery","USA",1090.87,,6.02,0.33%,470539
196,"TTI","Tetra Technologies, Inc","Industrials","Conglomerates","USA",1126.15,9.16,8.42,-4.75%,2004845
197,"EVLV","Evolv Technologies Holdings Inc","Industrials","Security & Protection Services","USA",1164.70,,6.67,-0.60%,1819046
198,"PRG","PROG Holdings Inc","Industrials","Rental & Leasing Services","USA",1168.97,7.50,29.56,0.03%,619131
199,"ULCC","Frontier Group Holdings Inc","Industrials","Airlines","USA",1183.68,,5.17,3.82%,4129174
200,"BV","BrightView Holdings Inc","Industrials","Specialty Business Services","USA",1190.38,288.97,12.57,0.08%,653129
201,"SFL","SFL Corporation Ltd","Industrials","Marine Shipping","Bermuda",1201.32,,8.31,0.12%,716316
202,"HSII","Heidrick & Struggles International, Inc","Industrials","Staffing & Employment Services","USA",1226.28,34.46,58.97,0.05%,321904
203,"TE","T1 Energy Inc","Industrials","Electrical Equipment & Parts","USA",1238.09,,5.83,14.09%,18941069
204,"ENR","Energizer Holdings Inc","Industrials","Electrical Equipment & Parts","USA",1246.10,5.48,18.21,0.55%,1544867
205,"THR","Thermon Group Holdings Inc","Industrials","Specialty Industrial Machinery","USA",1284.70,22.35,39.12,3.57%,603659
206,"MAN","ManpowerGroup","Industrials","Staffing & Employment Services","USA",1291.23,,27.89,-0.78%,664128
207,"GSL","Global Ship Lease Inc","Industrials","Marine Shipping","Greece",1294.18,3.25,36.18,-0.22%,323263
208,"ECO","Okeanis Eco Tankers Corp","Industrials","Marine Shipping","Greece",1313.52,15.56,37.07,2.46%,363824
209,"NSP","Insperity Inc","Industrials","Staffing & Employment Services","USA",1324.92,79.45,35.14,-2.23%,1121994
210,"PSIX","Power Solutions International Inc","Industrials","Specialty Industrial Machinery","USA",1371.63,11.32,59.53,-2.60%,368307
211,"CTOS","Custom Truck One Source Inc","Industrials","Rental & Leasing Services","USA",1384.28,,6.11,0.16%,615275
212,"VOYG","Voyager Technologies Inc","Industrials","Aerospace & Defense","USA",1414.26,,23.75,1.02%,1741866
213,"GBX","Greenbrier Cos., Inc","Industrials","Railroads","USA",1431.04,7.29,46.22,-0.62%,212624
214,"ROCK","Gibraltar Industries Inc","Industrials","Building Products & Equipment","USA",1457.04,666.49,49.32,-0.70%,199737
215,"AMSC","American Superconductor Corp","Industrials","Specialty Industrial Machinery","USA",1467.22,87.28,32.47,-1.64%,743311
216,"NVRI","Enviri Corp","Industrials","Waste Management","USA",1469.49,,18.22,0.50%,1478046
217,"NSSC","NAPCO Security Technologies Inc","Industrials","Security & Protection Services","USA",1473.29,33.63,41.31,0.93%,501324
218,"ALGT","Allegiant Travel","Industrials","Airlines","USA",1513.43,,82.64,4.03%,218706
219,"ARLO","Arlo Technologies Inc","Industrials","Building Products & Equipment","USA",1537.95,412.22,14.51,0.83%,761725
220,"WLDN","Willdan Group Inc","Industrials","Engineering & Construction","USA",1538.41,37.44,104.30,-0.81%,126184
221,"PBI","Pitney Bowes, Inc","Industrials","Integrated Freight & Logistics","USA",1572.17,22.72,9.77,-0.61%,1984688
222,"HTZ","Hertz Global Holdings Inc","Industrials","Rental & Leasing Services","USA",1576.66,,5.06,-1.56%,7259058
223,"AMPX","Amprius Technologies Inc","Industrials","Electrical Equipment & Parts","USA",1589.29,,12.18,-0.33%,4583905
224,"ARCB","ArcBest Corp","Industrials","Trucking","USA",1602.56,16.89,71.19,2.36%,295154
225,"BLBD","Blue Bird Corp","Industrials","Farm & Heavy Construction Machinery","USA",1626.03,13.20,51.27,0.71%,408156
226,"LZ","LegalZoom.com Inc","Industrials","Specialty Business Services","USA",1662.80,75.40,9.38,-0.74%,1272964
227,"PCT","PureCycle Technologies Inc","Industrials","Pollution & Treatment Controls","USA",1674.04,,9.29,-3.53%,2221593
228,"EVEX","Eve Holding Inc","Industrials","Aerospace & Defense","USA",1689.28,,4.85,-3.77%,1381175
229,"HLMN","Hillman Solutions Corp","Industrials","Tools & Accessories","USA",1740.09,46.82,8.82,-1.89%,830833
230,"JBLU","Jetblue Airways Corp","Industrials","Airlines","USA",1742.17,,4.79,3.01%,17519543
231,"CDRE","Cadre Holdings Inc","Industrials","Aerospace & Defense","USA",1742.45,38.68,42.85,-2.17%,164806
232,"VVX","V2X Inc","Industrials","Aerospace & Defense","USA",1751.77,22.03,55.55,-2.18%,163599
233,"AMRC","Ameresco Inc","Industrials","Engineering & Construction","USA",1755.52,28.16,33.25,-2.38%,558998
234,"DGNX","Diginex Ltd","Industrials","Consulting Services","United Kingdom",1756.97,,8.70,-5.02%,636440
235,"WERN","Werner Enterprises, Inc","Industrials","Trucking","USA",1769.18,72.69,29.57,2.71%,900744
236,"HLIO","Helios Technologies Inc","Industrials","Specialty Industrial Machinery","USA",1795.23,53.45,54.19,0.07%,268892
237,"NNE","Nano Nuclear Energy Inc","Industrials","Specialty Industrial Machinery","USA",1796.95,,35.76,-2.21%,1527399
238,"ATRO","Astronics Corp","Industrials","Aerospace & Defense","USA",1831.18,,51.14,0.51%,322996
239,"BWLP","BW LPG Limited","Industrials","Marine Shipping","Singapore",1861.48,10.88,12.30,-2.77%,563607
240,"ENVX","Enovix Corporation","Industrials","Electrical Equipment & Parts","USA",1933.71,,8.96,-1.43%,4878720
241,"CMRE","Costamare Inc","Industrials","Marine Shipping","Monaco",1939.94,6.44,16.13,-1.22%,613388
242,"CXW","CoreCivic Inc","Industrials","Security & Protection Services","USA",1949.46,18.60,18.64,0.16%,785037
243,"CECO","Ceco Environmental Corp","Industrials","Pollution & Treatment Controls","USA",1957.76,38.81,54.93,-1.24%,241196
244,"EPAC","Enerpac Tool Group Corp","Industrials","Specialty Industrial Machinery","USA",1969.85,21.82,37.18,-1.14%,282335
245,"LUNR","Intuitive Machines Inc","Industrials","Aerospace & Defense","USA",2020.26,,11.21,-1.67%,5972833
246,"TIC","TIC Solutions Inc","Industrials","Specialty Business Services","USA",2104.14,,9.54,0.32%,1983285
247,"KMT","Kennametal Inc","Industrials","Tools & Accessories","USA",2119.19,22.86,27.85,-0.29%,452630
248,"ATKR","Atkore Inc","Industrials","Electrical Equipment & Parts","USA",2154.63,,63.84,-1.27%,349400
249,"TRN","Trinity Industries, Inc","Industrials","Railroads","USA",2216.99,24.13,27.65,0.07%,417653
250,"HI","Hillenbrand Inc","Industrials","Specialty Industrial Machinery","USA",2244.94,52.35,31.84,0.19%,452690
251,"SBLK","Star Bulk Carriers Corp","Industrials","Marine Shipping","Greece",2343.27,38.94,20.45,-0.24%,1399799
252,"RXO","RXO Inc","Industrials","Trucking","USA",2368.13,,14.43,1.33%,1410630
253,"GEO","Geo Group, Inc","Industrials","Security & Protection Services","USA",2381.67,10.10,17.11,-0.29%,1441114
254,"FA","First Advantage Corp","Industrials","Specialty Business Services","USA",2408.01,,13.83,-0.43%,425315
255,"ZIM","Zim Integrated Shipping Services Ltd","Industrials","Marine Shipping","Israel",2412.76,2.41,20.03,-1.81%,4872953
256,"AERO","Grupo Aeromexico S.A.B. De C.V. ADR","Industrials","Airlines","Mexico",2493.76,0.41,18.28,-4.69%,152861
257,"HUBG","Hub Group, Inc","Industrials","Integrated Freight & Logistics","USA",2524.42,23.76,41.28,4.11%,1086738
258,"DNOW","Dnow Inc","Industrials","Industrial Distribution","USA",2589.98,15.95,13.95,-2.45%,1713453
259,"CMPO","CompoSecure Inc","Industrials","Metal Fabrication","USA",2595.22,,20.53,0.69%,707963
260,"RHI","Robert Half Inc","Industrials","Staffing & Employment Services","USA",2711.80,17.40,26.80,-0.04%,2002630
261,"ABM","ABM Industries Inc","Industrials","Specialty Business Services","USA",2732.87,24.25,44.63,0.77%,360241
262,"TNET","TriNet Group Inc","Industrials","Staffing & Employment Services","USA",2737.25,20.81,56.99,-1.26%,299986
263,"WOR","Worthington Enterprises Inc","Industrials","Metal Fabrication","USA",2743.99,25.85,55.25,0.20%,102407
264,"REVG","REV Group Inc","Industrials","Farm & Heavy Construction Machinery","USA",2752.18,26.70,56.39,-0.72%,540480
265,"CBZ","Cbiz Inc","Industrials","Specialty Business Services","USA",2852.81,34.53,52.44,-2.11%,665980
266,"HAFN","Hafnia Ltd","Industrials","Marine Shipping","Singapore",2968.02,9.75,5.96,0.00%,1120085
267,"PLUG","Plug Power Inc","Industrials","Electrical Equipment & Parts","USA",3061.14,,2.20,-1.35%,94430854
268,"XMTR","Xometry Inc","Industrials","Industrial Distribution","USA",3064.10,,59.79,2.40%,662712
269,"FLY","Firefly Aerospace Inc","Industrials","Aerospace & Defense","USA",3154.74,,19.81,-2.03%,1881834
270,"AZZ","AZZ Inc","Industrials","Specialty Business Services","USA",3160.50,10.11,105.15,-1.53%,131200
271,"TEX","Terex Corp","Industrials","Farm & Heavy Construction Machinery","USA",3268.85,21.13,49.83,-0.89%,1407615
272,"AIR","AAR Corp","Industrials","Aerospace & Defense","USA",3271.82,104.34,82.70,-1.30%,296281
273,"CXT","Crane NXT Co","Industrials","Specialty Industrial Machinery","USA",3336.22,21.76,58.10,-0.43%,521990
274,"GFF","Griffon Corp","Industrials","Building Products & Equipment","USA",3416.48,74.03,73.90,0.89%,255066
275,"OTTR","Otter Tail Corporation","Industrials","Conglomerates","USA",3441.70,12.40,82.13,-0.57%,138123
276,"KFY","Korn Ferry","Industrials","Staffing & Employment Services","USA",3461.47,14.04,66.07,-0.62%,435119
277,"HAYW","Hayward Holdings Inc","Industrials","Electrical Equipment & Parts","USA",3489.33,25.90,16.09,-0.49%,1057228
278,"MYRG","MYR Group Inc","Industrials","Engineering & Construction","USA",3547.59,36.92,228.54,-0.73%,218080
279,"TPC","Tutor Perini Corp","Industrials","Engineering & Construction","USA",3577.05,,67.82,-1.19%,493006
280,"MATX","Matson Inc","Industrials","Marine Shipping","USA",3629.04,8.86,116.39,2.28%,229627
281,"EXPO","Exponent Inc","Industrials","Engineering & Construction","USA",3652.74,35.96,73.22,-1.39%,358234
282,"TREX","TREX Co., Inc","Industrials","Building Products & Equipment","USA",3700.29,18.71,34.50,0.79%,1688130
283,"WSC","WillScot Holdings Corp","Industrials","Rental & Leasing Services","USA",3749.90,17.03,20.61,-2.78%,2478320
284,"MWA","Mueller Water Products Inc","Industrials","Specialty Industrial Machinery","USA",3841.50,20.18,24.57,-0.28%,1011819
285,"PL","Planet Labs PBC","Industrials","Aerospace & Defense","USA",3932.18,,12.77,-1.31%,5322840
286,"VSEC","VSE Corp","Industrials","Aerospace & Defense","USA",3962.88,130.56,169.41,-1.09%,176739
287,"POWL","Powell Industries, Inc","Industrials","Electrical Equipment & Parts","USA",4137.06,23.04,342.13,1.54%,147913
288,"SKYW","Skywest Inc","Industrials","Airlines","USA",4146.74,9.87,103.40,1.24%,233608
289,"CAAP","Corporacion America Airports S.A","Industrials","Airports & Air Services","Luxembourg",4188.07,22.72,25.68,-1.34%,79520
290,"FELE","Franklin Electric Co., Inc","Industrials","Specialty Industrial Machinery","USA",4189.32,30.74,94.12,-0.41%,249415
291,"MRCY","Mercury Systems Inc","Industrials","Aerospace & Defense","USA",4241.87,,70.58,-1.08%,503969
292,"AGX","Argan, Inc","Industrials","Engineering & Construction","USA",4332.69,36.97,313.70,-11.98%,1340936
293,"SNDR","Schneider National Inc","Industrials","Trucking","USA",4549.02,40.02,25.95,2.45%,996515
294,"MMS","Maximus Inc","Industrials","Specialty Business Services","USA",4611.26,15.23,84.67,0.12%,830357
295,"MSM","MSC Industrial Direct Co., Inc","Industrials","Industrial Distribution","USA",4626.68,23.25,82.93,0.59%,491373
296,"SPR","Spirit Aerosystems Holdings Inc","Industrials","Aerospace & Defense","USA",4642.17,,39.50,0.23%,11351898
297,"ECG","Everus Construction Group","Industrials","Engineering & Construction","USA",4679.85,25.90,91.75,-2.89%,547634
298,"HRI","Herc Holdings Inc","Industrials","Rental & Leasing Services","USA",4700.68,,141.29,-0.30%,274082
299,"GVA","Granite Construction Inc","Industrials","Engineering & Construction","USA",4717.67,31.77,108.08,-0.21%,633071
300,"CAR","Avis Budget Group Inc","Industrials","Rental & Leasing Services","USA",4746.31,,134.85,0.75%,496568
301,"BCO","Brink's Co","Industrials","Security & Protection Services","USA",4847.95,29.54,116.69,0.20%,141620
302,"EOSE","Eos Energy Enterprises Inc","Industrials","Electrical Equipment & Parts","USA",4858.23,,14.99,-3.85%,15554283
303,"LSTR","Landstar System, Inc","Industrials","Integrated Freight & Logistics","USA",4878.32,36.28,142.04,0.97%,500154
304,"CPA","Copa Holdings S.A","Industrials","Airlines","Panama",4899.17,7.37,118.99,0.63%,204924
305,"LGN","Legence Corp","Industrials","Engineering & Construction","USA",4928.86,,46.79,-3.01%,529368
306,"REZI","Resideo Technologies Inc","Industrials","Industrial Distribution","USA",5061.86,,33.81,-1.28%,1112426
307,"ACA","Arcosa Inc","Industrials","Engineering & Construction","USA",5262.04,35.52,107.29,0.12%,228228
308,"FCN","FTI Consulting Inc","Industrials","Consulting Services","USA",5273.32,,170.79,2.48%,337651
309,"ENS","Enersys","Industrials","Electrical Equipment & Parts","USA",5449.63,17.26,147.65,0.79%,336756
310,"KBR","KBR Inc","Industrials","Engineering & Construction","USA",5625.64,14.40,44.30,-0.65%,1270904
311,"GTES","Gates Industrial Corporation plc","Industrials","Specialty Industrial Machinery","USA",5640.84,24.02,21.84,-1.00%,2392105
312,"ALK","Alaska Air Group Inc","Industrials","Airlines","USA",5758.83,39.84,49.65,4.92%,5739733
313,"TKR","Timken Co","Industrials","Tools & Accessories","USA",5796.04,19.68,83.21,0.54%,760890
314,"ROAD","Construction Partners Inc","Industrials","Engineering & Construction","USA",5820.28,56.49,103.04,-2.22%,270889
315,"SITE","SiteOne Landscape Supply Inc","Industrials","Industrial Distribution","USA",5850.32,42.54,131.36,0.85%,423604
316,"LPX","Louisiana-Pacific Corp","Industrials","Building Products & Equipment","USA",5864.68,27.16,84.21,2.46%,987095
317,"CWST","Casella Waste Systems, Inc","Industrials","Waste Management","USA",6004.56,394.21,94.57,-0.15%,360964
318,"GXO","GXO Logistics Inc","Industrials","Integrated Freight & Logistics","USA",6015.48,68.78,52.54,0.75%,633571
319,"FBIN","Fortune Brands Innovations Inc","Industrials","Building Products & Equipment","USA",6033.35,18.76,50.22,-1.01%,1509395
320,"HXL","Hexcel Corp","Industrials","Aerospace & Defense","USA",6097.81,90.27,76.60,-1.29%,659611
321,"KEX","Kirby Corp","Industrials","Marine Shipping","USA",6120.26,20.96,112.92,1.16%,694662
322,"LOAR","Loar Holdings Inc","Industrials","Aerospace & Defense","USA",6296.11,101.72,67.25,-0.84%,558936
323,"ACHR","Archer Aviation Inc","Industrials","Aerospace & Defense","USA",6300.29,,8.60,-3.91%,40694014
324,"MIR","Mirion Technologies Inc","Industrials","Specialty Industrial Machinery","USA",6350.11,212.39,25.02,-1.88%,2662367
325,"MSA","MSA Safety Inc","Industrials","Security & Protection Services","USA",6355.55,22.87,162.33,-0.54%,230186
326,"MIDD","Middleby Corp","Industrials","Specialty Industrial Machinery","USA",6360.38,,126.27,0.33%,687245
327,"DLB","Dolby Laboratories Inc","Industrials","Specialty Business Services","USA",6398.89,25.53,67.00,1.41%,662516
328,"SMR","NuScale Power Corporation","Industrials","Specialty Industrial Machinery","USA",6475.28,,21.39,-6.39%,25834745
329,"BETA","BETA Technologies Inc","Industrials","Aerospace & Defense","USA",6481.15,,28.39,-4.86%,983652
330,"ADT","ADT Inc","Industrials","Security & Protection Services","USA",6705.66,11.68,8.18,0.86%,6429442
331,"ESAB","ESAB Corp","Industrials","Metal Fabrication","USA",6717.67,27.94,110.65,-2.30%,443899
332,"FSS","Federal Signal Corp","Industrials","Pollution & Treatment Controls","USA",6740.02,28.93,110.84,-0.08%,213852
333,"PRIM","Primoris Services Corp","Industrials","Engineering & Construction","USA",6789.71,24.83,125.66,-0.16%,680364
334,"TTC","Toro Co","Industrials","Tools & Accessories","USA",6966.81,21.59,71.19,-0.18%,826390
335,"AMTM","Amentum Holdings Inc","Industrials","Specialty Business Services","USA",7035.11,106.33,28.88,-1.26%,2885945
336,"FLR","Fluor Corporation","Industrials","Engineering & Construction","USA",7085.58,2.23,43.96,-3.28%,2496807
337,"AAON","AAON Inc","Industrials","Building Products & Equipment","USA",7136.38,72.66,87.53,0.79%,837364
338,"AL","Air Lease Corp","Industrials","Rental & Leasing Services","USA",7145.14,7.42,63.93,-0.03%,1513083
339,"JBTM","JBT Marel Corp","Industrials","Specialty Industrial Machinery","USA",7327.96,,141.00,-0.18%,241487
340,"R","Ryder System, Inc","Industrials","Rental & Leasing Services","USA",7525.78,15.81,186.39,3.54%,406799
341,"ZWS","Zurn Elkay Water Solutions Corp","Industrials","Pollution & Treatment Controls","USA",7842.06,41.71,46.86,-0.13%,886695
342,"AGCO","AGCO Corp","Industrials","Farm & Heavy Construction Machinery","USA",7854.88,20.97,105.26,-0.50%,614318
343,"AWI","Armstrong World Industries Inc","Industrials","Building Products & Equipment","USA",7929.95,26.33,183.87,-0.60%,280592
344,"TFII","TFI International Inc","Industrials","Trucking","Canada",8003.53,25.29,97.26,1.58%,218861
345,"OSK","Oshkosh Corp","Industrials","Farm & Heavy Construction Machinery","USA",8187.01,12.62,129.43,-1.14%,691048
346,"AEIS","Advanced Energy Industries Inc","Industrials","Electrical Equipment & Parts","USA",8280.61,57.71,219.38,2.20%,403380
347,"KNX","Knight-Swift Transportation Holdings Inc","Industrials","Trucking","USA",8327.99,58.59,51.30,0.73%,2965907
348,"KRMN","Karman Holdings Inc","Industrials","Aerospace & Defense","USA",8660.50,764.60,65.45,-1.55%,1027386
349,"CAE","Cae Inc","Industrials","Aerospace & Defense","Canada",8797.61,28.29,27.36,0.07%,431851
350,"SAIA","Saia Inc","Industrials","Trucking","USA",8816.32,31.26,330.91,0.76%,544677
351,"SARO","StandardAero Inc","Industrials","Aerospace & Defense","USA",8883.53,48.14,26.56,-0.19%,1229527
352,"TTEK","Tetra Tech, Inc","Industrials","Engineering & Construction","USA",8904.68,36.47,34.14,-3.45%,3098531
353,"POOL","Pool Corporation","Industrials","Industrial Distribution","USA",8922.00,21.86,239.52,-0.99%,677505
354,"DRS","Leonardo DRS Inc","Industrials","Aerospace & Defense","USA",9018.31,34.38,33.90,-1.19%,512152
355,"FLS","Flowserve Corp","Industrials","Specialty Industrial Machinery","USA",9157.40,20.96,72.04,0.21%,1274767
356,"GTLS","Chart Industries Inc","Industrials","Specialty Industrial Machinery","USA",9220.75,247.43,205.12,0.01%,544013
357,"OC","Owens Corning","Industrials","Building Products & Equipment","USA",9339.45,,113.63,1.46%,1198982
358,"AOS","A.O. Smith Corp","Industrials","Specialty Industrial Machinery","USA",9472.35,18.37,68.03,1.24%,1931240
359,"GNRC","Generac Holdings Inc","Industrials","Specialty Industrial Machinery","USA",9526.18,30.90,162.33,-0.56%,763930
360,"UHAL-B","U-Haul Holding Company","Industrials","Rental & Leasing Services","USA",9629.78,48.40,48.74,0.00%,502670
361,"RRX","Regal Rexnord Corp","Industrials","Specialty Industrial Machinery","USA",9668.33,37.67,145.63,2.96%,1000610
362,"AIT","Applied Industrial Technologies Inc","Industrials","Industrial Distribution","USA",9727.83,24.81,257.91,-0.36%,221850
363,"AAL","American Airlines Group Inc","Industrials","Airlines","USA",9775.88,17.80,14.81,3.28%,56593224
364,"CNM","Core & Main Inc","Industrials","Industrial Distribution","USA",9874.54,22.36,50.23,0.70%,2639764
365,"ARMK","Aramark","Industrials","Specialty Business Services","USA",9978.35,31.07,37.95,0.98%,1784351
